CRASH_RECORD_ID,CRASH_DATE_EST_I,CRASH_DATE,POSTED_SPEED_LIMIT,TRAFFIC_CONTROL_DEVICE,DEVICE_CONDITION,WEATHER_CONDITION,LIGHTING_CONDITION,FIRST_CRASH_TYPE,TRAFFICWAY_TYPE,LANE_CNT,ALIGNMENT,ROADWAY_SURFACE_COND,ROAD_DEFECT,REPORT_TYPE,CRASH_TYPE,INTERSECTION_RELATED_I,NOT_RIGHT_OF_WAY_I,HIT_AND_RUN_I,DAMAGE,DATE_POLICE_NOTIFIED,PRIM_CONTRIBUTORY_CAUSE,SEC_CONTRIBUTORY_CAUSE,STREET_NO,STREET_DIRECTION,STREET_NAME,BEAT_OF_OCCURRENCE,PHOTOS_TAKEN_I,STATEMENTS_TAKEN_I,DOORING_I,WORK_ZONE_I,WORK_ZONE_TYPE,WORKERS_PRESENT_I,NUM_UNITS,MOST_SEVERE_INJURY,INJURIES_TOTAL,INJURIES_FATAL,INJURIES_INCAPACITATING,INJURIES_NON_INCAPACITATING,INJURIES_REPORTED_NOT_EVIDENT,INJURIES_NO_INDICATION,INJURIES_UNKNOWN,CRASH_HOUR,CRASH_DAY_OF_WEEK,CRASH_MONTH,LATITUDE,LONGITUDE,LOCATION,timestamp
5bcc821a5ec10d4950e0065c9dc76cd9429ecf969e66b2740be885f01ed4c663362c060f556289ee80dc0795f9fb9100ab697960a59c7391eeb15c2246d30af7,,01/07/2025 07:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 09:35:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,8027,S,CICERO AVE,834.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7,3,1,41.746692394,-87.741125902,POINT (-87.741125902288 41.746692393973),2025-01-07 07:50:00
f3ced1cb92f646fb28963776ca0ea2b6a46f1c5b765381306ded5823f842f3cbd6c027de286352fe6b21e01edef436c82d0de4c8485fb21ad3bc4453b1ce10a2,,01/07/2025 07:46:00 AM,15,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 07:46:00 AM,NOT APPLICABLE,NOT APPLICABLE,7641,S,SAGINAW AVE,421.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,1,41.75603962,-87.559849027,POINT (-87.559849027269 41.756039620435),2025-01-07 07:46:00
3a764482ed68fe9b0755f5eddab7180d60363cc40f83bbc6e375543e2ed9ad507ec3486be366152cba08be3f3fea9b5a7c520ce436d4b762ecdf564ce07bb84b,,01/07/2025 07:45:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,FIXED OBJECT,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,Y,,"$501 - $1,500",01/07/2025 07:50:00 AM,WEATHER,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,1301,E,75TH ST,411.0,,,,,,,1,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,1,41.758591661,-87.593165566,POINT (-87.593165566239 41.758591660732),2025-01-07 07:45:00
b08ccfd6aea7142db900036df2d36d84f861fa2d908b8992d2dbe9fd736665704a4d6e4bad12232fd6d981255640f108f7929290e6f8da42a7c4b3355c97305a,,01/07/2025 07:45:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,TURNING,"FIVE POINT, OR MORE",,STRAIGHT AND LEVEL,DRY,UNKNOWN,,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/07/2025 03:00:00 PM,UNABLE TO DETERMINE,NOT APPLICABLE,9500,S,VINCENNES AVE,2213.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.721345885,-87.650796334,POINT (-87.650796333578 41.721345885031),2025-01-07 07:45:00
ca7b5dd24883663fe5d92d9f7ce4d211fda8bde02f55f617c9b64d30d105c91ab2b1d1d0b9c625c3e8f2bd5fee46454a9039571c0c9fe19574f1e341a1924895,,01/07/2025 07:45:00 AM,35,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,ANGLE,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/07/2025 07:50:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6401,S,KEDZIE AVE,823.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.777100788,-87.702947542,POINT (-87.702947541897 41.777100788075),2025-01-07 07:45:00
5ac86cb7141639984c8650e23a0592c1e44cf6d9d117f07e9276a34ed086ddbf311b9ca0f10fa77b58765488b83df30be881c86dd7bdbf2c956e9a89333a8d24,,01/07/2025 07:40:00 AM,30,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,OTHER,UNKNOWN,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/07/2025 08:40:00 AM,WEATHER,NOT APPLICABLE,4442,S,WESTERN AVE,922.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.812604428,-87.684694414,POINT (-87.684694414084 41.812604427635),2025-01-07 07:40:00
60987785275ab16ca378e143066afe13c9177e3c0be950a7a422994c968113aefcca12f22abd984251fc13cbd561862c0932579a439aae25bfb3073349f28422,,01/07/2025 07:40:00 AM,25,UNKNOWN,UNKNOWN,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,,"OVER $1,500",01/07/2025 08:20:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3242,W,FULLERTON AVE,1413.0,,,,,,,2,INCAPACITATING INJURY,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7,3,1,41.924808226,-87.709086537,POINT (-87.709086536651 41.92480822561),2025-01-07 07:40:00
2a0ef70c115830c6f1f48bbc2b7e8c5433f7675cb42c6d789f3ac2a4d7a565cb03429243dc2229b5e09fc9121f4c6dc125a9a0659d82a65a1ff8383f8263803b,,01/07/2025 07:36:00 AM,40,STOP SIGN/FLASHER,UNKNOWN,CLOUDY/OVERCAST,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT ON GRADE,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/07/2025 07:36:00 AM,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,5749,S,LAKE SHORE DR,331.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.790459965,-87.579169791,POINT (-87.579169791009 41.790459964827),2025-01-07 07:36:00
d0a01c345ae369686695fdbd5da90ae1857fd154fdd500acaaaba16ee3fbdf7f2e254c3496ebedc675286ea27c9fb1ffb453006b249ba26de16128620c813e8d,,01/07/2025 07:35:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,FOUR WAY,,STRAIGHT AND LEVEL,OTHER,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,N,Y,Y,"OVER $1,500",01/07/2025 07:38:00 AM,IMPROPER TURNING/NO SIGNAL,NOT APPLICABLE,1800,S,PULASKI RD,1012.0,,Y,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.856941455,-87.725054914,POINT (-87.725054914159 41.856941455397),2025-01-07 07:35:00
40778c9e34b929ef3dd4eb40147dc99b56873d27bf47a76f6b60ece377559a475dab98f5dfebfcaebc89f9a8ff26c31bf05f5131b8276b07cc61df84ad59f277,,01/07/2025 07:30:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,OTHER,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/07/2025 03:50:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1450,N,MASSASOIT AVE,2531.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,3,1,41.90720191,-87.769619631,POINT (-87.769619631226 41.907201909513),2025-01-07 07:30:00
3976b765e666f83adfc7ce9bde378f5be033ed2ef9d7112e04128d9f7f467f1d086870a20b8a8e2c9a9a7bcfb61b3a02a11e084ec033198a13b746d8dc6f17ee,,01/07/2025 07:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,TURNING,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 07:21:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,2309,W,47TH ST,931.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.808318689,-87.682402474,POINT (-87.682402473949 41.808318688556),2025-01-07 07:20:00
738a104ea92146b7f7319b82abd264573362ad1c8b9525eac1cd83082927052b75596b0fb100a9c65cee28e3c49d239b919025899be6913910c87d79feb30a18,,01/07/2025 07:20:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,ICE,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/07/2025 08:25:00 AM,WEATHER,FOLLOWING TOO CLOSELY,4505,W,MONTROSE AVE,1722.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.960686069,-87.741382082,POINT (-87.741382081979 41.960686068533),2025-01-07 07:20:00
d732022d5b1020843ccd64f231f438e33d982514cb8a8c293026dfe9ca6fc9ca7a534ea2a084cd10f38239313e9e71b49dbbfa5330554a803f83628dffa4e8d5,,01/07/2025 07:15:00 AM,20,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR TO FRONT,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/08/2025 07:30:00 PM,DRIVING SKILLS/KNOWLEDGE/EXPERIENCE,NOT APPLICABLE,822,E,48TH ST,223.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.807837771,-87.605515228,POINT (-87.605515228427 41.807837771143),2025-01-07 07:15:00
881b960df3f092de8123db589a01709b020a54c0058ea541401ab062a7b1ed87d2542dd418933c5f22a6d94218ae25cf3be43e92b0abe4f687b7e3c532e92722,,01/07/2025 07:10:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,OTHER,,STRAIGHT ON HILLCREST,DRY,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 07:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,7115,S,PULASKI RD,833.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.763619319,-87.722195766,POINT (-87.722195765947 41.763619318541),2025-01-07 07:10:00
b7dd8c95570a50f2fb2290163fa270d1df60a9ef4de4ec0866d490a705f67fbf589d1776e94a2c1c0a38681e5c73a91ab27c51696e86fc206b9dbe1f861f637c,,01/07/2025 07:06:00 AM,45,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 07:06:00 AM,WEATHER,ROAD ENGINEERING/SURFACE/MARKING DEFECTS,5743,S,LAKE SHORE DR,331.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.790575974,-87.579265707,POINT (-87.579265706634 41.790575973594),2025-01-07 07:06:00
f69c6de0a66ee6f92a2a0401c9490462d98bcccf1cf45c57d82f4b63e48a672448a2fb6adcee7e6818e3d17651ed35138b4b86b0a1f19d2c2853a66260561a76,,01/07/2025 07:05:00 AM,45,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 11:30:00 AM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,5501,S,LAKE SHORE DR NB,235.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7,3,1,41.795150446,-87.578955631,POINT (-87.578955630782 41.795150445584),2025-01-07 07:05:00
e2d973f04377b9160f882fce335519dd62d8cc63eb18ab5594636266b6b1cd8f1ce4c73a7b8c3c0a1674cea3b14f3fba0ba51320b7d11ccee1405907df957bdc,,01/07/2025 07:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,HEAD ON,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,UNKNOWN,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,Y,,,"OVER $1,500",01/07/2025 07:48:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3624,W,83RD ST,834.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,7,3,1,41.742429911,-87.713004438,POINT (-87.713004438296 41.742429911311),2025-01-07 07:00:00
355e19b7586950e94fab9ede27010777abe084f33b8add9aba322f4e0b53f48945408d0d6c0093202c4ca46caaffaf5a220a4790a7974bb17cd960ce6e4cdf0c,,01/07/2025 06:53:00 AM,30,NO CONTROLS,NO CONTROLS,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 07:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2402,W,OGDEN AVE,1023.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,3,1,41.864802571,-87.686221666,POINT (-87.686221666029 41.86480257059),2025-01-07 06:53:00
a984fd6296f2009e95f83ec7ed67cfce1bc4adba9fa5f00d863ab90554c5422a1a4f4ce76bbe7db1122acfd7311c57f6df2ab424ea77eb7a194ac72d145a61ff,,01/07/2025 06:50:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 06:55:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,5655,S,LAKE SHORE DR NB,331.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,3,1,41.791755848,-87.579992263,POINT (-87.579992263443 41.791755848316),2025-01-07 06:50:00
29c4f74477148a4a622edba1b693d5d7ae0266d1b75b5627aa08a9926ae7f94d5b4c5ee47db45b0786b6e1dce716649155cdf813ddbc64e9fb350be42b9ec48b,Y,01/07/2025 06:40:00 AM,30,NO CONTROLS,NO CONTROLS,UNKNOWN,UNKNOWN,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/07/2025 06:10:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1840,N,MERRIMAC AVE,2513.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6,3,1,41.914048902,-87.781343764,POINT (-87.78134376382 41.914048901883),2025-01-07 06:40:00
73bb12b84d08dadc1547d2208e8c812287307497d37b09d5b5b3b54c5bab358dc9115a4ff94c423bbcdf50862b575fe6d16b9c253be6c5a6e9cd34b1d7c5bb93,,01/07/2025 06:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"$501 - $1,500",01/07/2025 08:15:00 PM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3615,W,IRVING PARK RD,1732.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,3,1,41.953646652,-87.718484905,POINT (-87.71848490505 41.953646651916),2025-01-07 06:30:00
8eac6dd085d38816222a1eebad21a1d6338c5a7cbfaf1bc3050941f3f7d9aa6096d87ebd3714606c345cbfe4997291c581e825e25b9a6b84af11c0a3039f0d98,,01/07/2025 06:25:00 AM,40,TRAFFIC SIGNAL,FUNCTIONING PROPERLY,CLEAR,DARKNESS,REAR END,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,Y,,,"OVER $1,500",01/07/2025 07:00:00 AM,DISTRACTION - FROM OUTSIDE VEHICLE,UNABLE TO DETERMINE,1401,S,LAKE SHORE DR NB,132.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6,3,1,41.864153091,-87.618660297,POINT (-87.618660297344 41.864153091273),2025-01-07 06:25:00
90dd7d9ba093bfa6fb69c06f61d4de9d95c8e23814a29fcd805a8b5f072d48f8a3c2e11729309cca8a9be92b99128eeda7a483e9113f5b843c22e79f2347eab4,,01/07/2025 06:05:00 AM,40,TRAFFIC SIGNAL,UNKNOWN,CLOUDY/OVERCAST,"DARKNESS, LIGHTED ROAD",SIDESWIPE SAME DIRECTION,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT ON GRADE,WET,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 06:22:00 AM,IMPROPER LANE USAGE,IMPROPER LANE USAGE,5743,S,LAKE SHORE DR,331.0,,,,,,,3,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6,3,1,41.790575974,-87.579265707,POINT (-87.579265706634 41.790575973594),2025-01-07 06:05:00
034f07920afec90fb81cc5ed0b641d84a0eba029222889fefec6ac4e0ab054c12fa52cfad881a8197fc0c613e596a5a17faab854b2a53b23be4bd4b4f08d7183,,01/07/2025 05:55:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PEDESTRIAN,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,NOT ON SCENE (DESK REPORT),INJURY AND / OR TOW DUE TO CRASH,,,Y,"$501 - $1,500",01/07/2025 11:30:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,3404,W,WILSON AVE,1723.0,,,,,,,2,NONINCAPACITATING INJURY,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5,3,1,41.964862505,-87.713459802,POINT (-87.713459802019 41.9648625047),2025-01-07 05:55:00
67df7d231af78a96c7f4cb8a0600bd99035e5c6f3eced22d7fef2e490e0b7db027266c6f9a63b1e0d432d84c807129aad24d6a70bb427da1ddefef8375110a1d,,01/07/2025 05:42:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,REAR END,NOT DIVIDED,,STRAIGHT AND LEVEL,UNKNOWN,UNKNOWN,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/12/2025 02:50:00 PM,FOLLOWING TOO CLOSELY,NOT APPLICABLE,4300,S,WESTERN BLVD,922.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5,3,1,41.815604951,-87.684215916,POINT (-87.684215916118 41.815604951255),2025-01-07 05:42:00
6297ca5d324923ffab6def050b1c2390a1cfe36ed150850baf1fc818f71936e2dc558b54c9af711d0258b1d5676c8b6c4a77af30db4abd6651eb8e05a525140f,Y,01/07/2025 04:20:00 AM,25,NO CONTROLS,NO CONTROLS,SNOW,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,DIVIDED - W/MEDIAN (NOT RAISED),,STRAIGHT AND LEVEL,SNOW OR SLUSH,NO DEFECTS,,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/07/2025 04:23:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,1332,W,GRAND AVE,1215.0,,,,,,,5,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,1,41.891157478,-87.660381513,POINT (-87.660381513463 41.891157477893),2025-01-07 04:20:00
4389717e1a3924b9fa3297b4cd422a54b28ea17aa9392ebdddcee7a8e10dd695dfb6e35b0c81f2b2f21f690b8dba102e62f3af6665faf45d6fcca2c3884c24a3,,01/07/2025 04:15:00 AM,30,NO CONTROLS,NO CONTROLS,OTHER,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,ICE,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,,"OVER $1,500",01/07/2025 04:22:00 AM,WEATHER,NOT APPLICABLE,3900,W,GEORGE ST,2523.0,,,,,,,4,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,1,41.933756863,-87.724649078,POINT (-87.724649078024 41.93375686304),2025-01-07 04:15:00
acece0bac1e605591c5ab93df5766ac3e960dcaec6b002dd2a7e832c98a0762fc2e2b5b86827a8162135464cd18c7c5d609862e337eb4eae9671a4307faa90ef,Y,01/07/2025 04:00:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/07/2025 11:00:00 AM,UNABLE TO DETERMINE,NOT APPLICABLE,7208,N,PAULINA ST,2423.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4,3,1,42.012981575,-87.672525399,POINT (-87.672525399045 42.012981575228),2025-01-07 04:00:00
6dbad66d2ab3f558e52132bb3e38e56cd8d7fda500c2744cefb8d50c806dc97a82f75a307f7e3a80e89d52e7bc77917e652fc9fe00da5d24f93fff880b97c0e1,,01/07/2025 03:50:00 AM,30,STOP SIGN/FLASHER,FUNCTIONING PROPERLY,CLEAR,DARKNESS,ANGLE,FOUR WAY,,STRAIGHT AND LEVEL,WET,NO DEFECTS,NOT ON SCENE (DESK REPORT),NO INJURY / DRIVE AWAY,,,Y,"OVER $1,500",01/07/2025 04:00:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,300,E,116TH ST,532.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3,3,1,41.682698366,-87.616553541,POINT (-87.616553541482 41.682698366006),2025-01-07 03:50:00
07c8075e1777f8b13047cc7698a2c1b667250e71a0ae7617963b233e313d571f8512d3cfbcbd304d0fd7bcd6aca5254be8a2f6c81cf2489f9724eb6575251bd3,Y,01/07/2025 02:30:00 AM,30,NO CONTROLS,NO CONTROLS,CLEAR,DAYLIGHT,PARKED MOTOR VEHICLE,ONE-WAY,,STRAIGHT AND LEVEL,DRY,NO DEFECTS,ON SCENE,NO INJURY / DRIVE AWAY,,,Y,"$501 - $1,500",01/07/2025 10:42:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,2058,W,68TH PL,726.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,41.769433784,-87.675963108,POINT (-87.6759631082 41.769433783736),2025-01-07 02:30:00
84b0284248059c4eb1afd99e5163fb889cf67d3e2f354ea7d1fc3714f5404d229539852fc15a9854b524d31fbb133f738944cd24238190546466d31c319ffb5c,,01/07/2025 02:30:00 AM,35,POLICE/FLAGMAN,OTHER,CLEAR,"DARKNESS, LIGHTED ROAD",REAR END,DIVIDED - W/MEDIAN BARRIER,,STRAIGHT AND LEVEL,WET,NO DEFECTS,ON SCENE,INJURY AND / OR TOW DUE TO CRASH,,,Y,"OVER $1,500",01/07/2025 02:30:00 AM,"OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER","OPERATING VEHICLE IN ERRATIC, RECKLESS, CARELESS, NEGLIGENT OR AGGRESSIVE MANNER",12,S,MICHIGAN AVE,112.0,,,,,,,2,"REPORTED, NOT EVIDENT",1.0,0.0,0.0,0.0,1.0,1.0,0.0,2,3,1,41.8818033,-87.624504274,POINT (-87.624504273853 41.881803300378),2025-01-07 02:30:00
bb64ff41837e1dcdc34be7b3ed8a551de56c0b8fc604f201a380a1faedf081e9c0d8fd31de41d03d09d09b3857b4492ea2ce373b11d7b0d5d2ba9047beab52c1,,01/07/2025 02:23:00 AM,15,NO CONTROLS,NO CONTROLS,FREEZING RAIN/DRIZZLE,"DARKNESS, LIGHTED ROAD",PARKED MOTOR VEHICLE,NOT DIVIDED,,STRAIGHT AND LEVEL,ICE,UNKNOWN,ON SCENE,NO INJURY / DRIVE AWAY,,,,$500 OR LESS,01/07/2025 02:24:00 AM,UNABLE TO DETERMINE,UNABLE TO DETERMINE,6945,N,OVERHILL AVE,1611.0,,,,,,,2,NO INDICATION OF INJURY,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,3,1,42.007101836,-87.818631039,POINT (-87.818631039064 42.007101835657),2025-01-07 02:23:00
